hour_ended,P Cl mg/l,P water flux mm/day,Q Cl mg/l,Q water flux mm/day,ET0 mm/day,S mm
1999-10-15,0.0,0.0,6.9,3.161061452513968,0.6480138743618136,0.995431004581798
1999-10-16,0.0,0.0,6.9,2.7213435754189947,0.42167977456550054,-1.9656105732992752
1999-10-17,0.0,0.0,6.9,2.3837681564245807,0.593616997988173,-4.634569552794284
1999-10-18,2.3228125203313095,0.308992315,6.9,2.116558659217877,0.9452498229082452,-7.087977221927647
1999-10-19,0.0,0.0,6.4,1.8976424581005595,0.8481266851607855,-9.40915888556233
1999-10-20,0.0,0.0,6.4,1.7578407821229054,0.2530699173548705,-11.089818011691396
1999-10-21,1.9,5.03600493,6.4,1.7178184357541901,0.09677899097481897,-11.690181316490149
1999-10-22,1.9,3.981692515,6.4,1.8675754189944145,0.3430570695053748,-9.738486799113312
1999-10-23,1.9,17.61006152,6.4,3.047983240223464,0.2931984734072593,1.55691774595244
1999-10-24,1.9,40.662163225,6.4,10.206980446927377,0.17413134604790853,20.76803914625327
1999-10-25,1.9,10.97397045,6.4,18.926597765363127,0.3883848870014561,32.223295504013144
1999-10-26,8.9,0.26539348500000004,7.1,6.874114525139666,0.3461677196737009,15.136143799589119
1999-10-27,8.9,1.496182165,7.1,4.727564245810054,0.6284505851577736,8.53830740435057
1999-10-28,8.9,7.981350645,7.1,4.624944134078213,0.4911783722440785,7.999635464113671
1999-10-29,8.9,0.8594433850000001,7.1,3.614002793296088,0.2861398273518775,3.5036550412811462
1999-10-30,8.9,19.05754682,7.1,5.307762569832401,0.2613459143415291,10.982680250498348
1999-10-31,8.9,2.9496754549999995,7.1,7.25822346368715,0.901057052868566,16.091878694095513
1999-11-01,8.9,12.97316881,7.1,7.0908687150838015,0.1869214742181108,15.504907823889875
1999-11-02,5.2,14.512678645,7.1,7.067740223463688,0.4944205310928147,15.083113449393231
1999-11-03,5.2,4.927014445,7.1,8.52508659217877,0.3425885971580393,18.51969294197322
1999-11-04,5.2,1.6075344750000002,7.1,5.6580837988826795,0.2670607478909416,11.596432033738749
1999-11-05,5.2,38.04216792000001,7.1,22.869377094972066,0.2933893656461101,33.97822282769596
1999-11-06,5.2,9.112879064999998,7.1,12.774821229050279,0.26131937682930906,24.94692487508658
1999-11-07,5.2,6.139158949999999,7.1,7.793798882681567,0.22589089070081864,16.952364502971793
1999-11-08,5.2,1.0476914400000004,7.1,5.820863128491622,0.5585982684282336,12.117237376233374
1999-11-09,12.023044995554113,0.7651945200000002,6.9,4.631932960893856,0.6053512063746088,8.089116306705645
1999-11-10,0.0,0.0,6.9,3.860572625698324,0.6197263596295272,4.746915212391524
1999-11-11,0.0,0.0,6.9,3.297142458100558,0.17836283553036866,1.7625720990718972
1999-11-12,23.020486453099657,2.86583846,6.9,2.982569832402234,0.06645819651336733,-0.19789765122545747
1999-11-13,3.1680553479818583,0.4159640399999999,6.9,2.6182458100558663,0.11075059887851443,-2.7490065943658943
1999-11-14,3.446587157896539,0.32865641999999995,6.9,2.3319804469273744,0.16417470932755887,-5.106407982501149
1999-11-15,3.387598130722136,4.3262730000000005,6.9,2.1939636871508377,0.15238356942387213,-6.4514260226932505
1999-11-16,3.529677833122425,13.340391199999997,6.9,2.3525446927374296,0.306631085716695,-5.3318016200703084
1999-11-17,7.5,5.217993389999998,7.5,2.9621312849162016,0.29282933605657024,0.06516164436531566
1999-11-18,7.5,1.254833365,7.5,2.5155000000000007,0.1783808008416783,-3.5358957793006236
1999-11-19,0.0,0.0,7.5,2.146097765363129,0.15907720974777045,-6.820845799679826
1999-11-20,0.0,0.0,7.5,1.9606927374301677,0.20726920720336184,-8.743576006492548
1999-11-21,7.5,0.506742285,7.5,1.839293296089385,0.44559462340712,-10.114080378592305
1999-11-22,7.5,2.264847315,7.5,1.8008044692737426,0.22536775725079305,-10.600013093885725
1999-11-23,7.5,6.611694365,7.5,1.8126955307262569,0.187536248058248,-10.550081634589569
1999-11-24,3.1,58.16966039,7.2,20.381731843575412,0.1616570336615817,36.54663465344777
1999-11-25,3.1,5.92339559,7.2,14.52273184357542,0.2628720831630621,28.17798494601027
1999-11-26,3.1,16.145548855,7.2,12.545170391061449,0.20918676515657436,25.3334975051664
1999-11-27,3.1,2.62448967,7.2,8.311449720670392,0.2691323325257492,18.22151836368872
1999-11-28,3.1,13.01778755,7.2,7.390357541899442,0.2757620855536217,15.939621490485187
1999-11-29,0.0,0.0,7.2,6.416321229050278,0.1137522141093974,13.987553709454362
1999-11-30,3.1,7.366726695,7.2,5.445427374301678,0.12345803581436995,10.793888166948221
1999-12-01,5.7,2.744074285,8.1,4.6506117318435765,0.4040003934852444,8.148303924945546
1999-12-02,5.7,4.350317675,8.1,4.187187150837989,0.3155871099970843,6.178044407834372
1999-12-03,5.7,25.918822305,8.1,15.529675977653632,0.3718084766851793,29.379102132172623
1999-12-04,5.7,1.963706205,8.1,7.030885474860335,0.2218858314215109,15.413952658975415
1999-12-05,5.7,25.04291427,8.1,7.071888268156426,0.12880499062538814,14.685052730264266
1999-12-06,5.7,48.775964565,8.1,33.313751396648044,0.13225327787601246,37.53820073033745
1999-12-07,5.7,5.732315699999999,8.1,15.800631284916197,0.2528213968229456,28.79435933186909
1999-12-08,6.8,23.45724495,8.1,18.58517597765363,0.25594564178982915,31.056630298654408
1999-12-09,6.8,19.129680865,8.1,14.665349162011175,0.2954705954397933,26.695610388674606
1999-12-10,6.8,27.93150635,8.1,14.618740223463691,0.16712954259393692,25.303779849179968
1999-12-11,6.8,54.67570456,8.1,51.697508379888276,0.18029577214602596,42.752868721636865
1999-12-12,6.8,26.7121709,8.1,22.401125698324023,0.15736014080162045,32.32820097774226
1999-12-13,6.8,5.617492785,8.1,13.219768156424582,0.0,25.11926401136941
1999-12-14,6.8,1.489240915,8.1,8.591405027932963,0.0,18.60696697903025
1999-12-15,6.0,0.24616955,7.1,6.099888268156422,0.0,12.869808381615414
1999-12-16,6.0,29.189617345,7.1,8.245156424581008,0.2175799271100194,17.166864884646913
1999-12-17,6.0,58.95038082,7.1,54.869304469273736,0.03573100625414604,44.104910386534726
1999-12-18,0.0,0.0,7.1,10.78717877094972,0.06520030078462086,22.41556794577648
1999-12-19,6.0,0.33236682,7.1,6.6247039106145245,0.0,14.366177048260262
1999-12-20,0.0,0.0,7.1,5.033337988826816,0.0,9.501112666110446
1999-12-21,4.3,14.125010525,7.2,5.811033519553073,0.1438769169231073,11.641128510857468
1999-12-22,4.3,10.022710105000002,7.2,9.047036312849166,0.1531226840176435,19.34217402193956
1999-12-23,4.3,12.111968479999998,7.2,7.881787709497208,0.2780252385471544,16.89140019498325
1999-12-24,4.3,19.746205020000005,7.2,12.550701117318434,0.22775391943782308,24.434558015270053
1999-12-25,4.3,9.842137889999997,7.2,14.731466480446928,0.3024853287461983,27.0138809584468
1999-12-26,4.3,13.74622843,7.2,9.782849162011171,0.20218275323697288,20.320461108379554
1999-12-27,4.3,2.86458012,7.2,8.356927374301678,0.005650310293299444,18.021623698832745
1999-12-28,4.3,2.895313095,7.2,6.5178351955307265,0.0691341658616486,13.961304194381693
1999-12-29,4.3,8.718624349999999,7.2,6.338136871508382,0.0495127086295783,13.3477729273115
1999-12-30,4.3,62.48634727,7.2,41.217837988826815,0.10176629905715552,42.26911246354759
1999-12-31,4.3,12.81987625,7.2,13.27929888268157,0.16998673008787887,25.3167042567094
2000-01-01,0.0,0.0,7.2,9.699787709497208,0.2138985354766429,20.80834758543205
2000-01-02,4.3,3.698998125,7.2,6.725740223463687,0.16906984532950312,14.472027833790872
2000-01-03,4.3,15.723934065000002,7.2,8.807480446927373,0.1285667911004788,18.92962462320449
2000-01-04,4.3,6.8191944000000015,7.2,7.529907821229052,0.0663362319237032,16.27088206079167
2000-01-05,4.3,7.002673924999999,7.2,6.527790502793295,0.2823421101747442,13.84602827055317
2000-01-06,4.3,6.530808695,7.2,6.765511173184358,0.15490433781710328,14.523762973745944
2000-01-07,4.3,13.29888067,7.2,7.177851955307262,0.1933188583870712,15.556466811478565
2000-01-08,4.3,2.463028865,7.2,7.665636871508381,0.1415227934910422,17.096689071145622
2000-01-09,0.0,0.0,7.2,5.635282122905028,0.18244099555749288,11.515456844704895
2000-01-10,4.3,22.431861235,7.2,6.733382681564248,0.15929891029840704,13.918919927641833
2000-01-11,4.3,28.86023673,7.2,22.534918994413406,0.08178179911327307,32.36540540720407
2000-01-12,1.3,46.312132625,7.1,43.20450000000001,0.10969516846668771,40.576033958388685
2000-01-13,1.3,0.799365965,7.1,14.633522346368716,0.13283908912236722,27.537410441573
2000-01-14,1.3,2.803767735,7.1,7.864667597765365,0.01900215078249973,17.1690632855562
2000-01-15,1.3,0.068083685,7.1,5.790670391061455,0.006292702262835164,12.001120051909693
2000-01-16,0.0,0.0,7.1,4.732994413407822,0.18299608524527639,8.428004438299318
2000-01-17,1.3,0.060032085,7.1,3.9464245810055862,0.26259355159835585,5.165278460067842
2000-01-18,1.3,0.13356440000000006,7.1,3.44058938547486,0.4130287713465592,2.5516008564203974
2000-01-19,0.0,0.0,7.1,3.0490893854748595,0.16304086123711392,0.2577971423179261
2000-01-20,9.496616822451658,0.36902440000000003,7.1,2.7152094972067045,0.0812386520001634,-2.036658441740449
2000-01-21,6.528007406329651,1.0051775999999997,7.1,2.4495586592178773,0.11200772631242667,-4.123263683254452
2000-01-22,7.1181943928393325,5.839534445,7.1,2.455994413407821,0.17893952140064032,-4.104112884048245
2000-01-23,0.0,0.0,7.1,2.1949189944134067,0.1374070311704371,-6.350635374420823
2000-01-24,10.867075492906865,0.068083685,7.1,2.0095139664804464,0.042296553560016666,-8.215261544673544
2000-01-25,8.854468297636124,0.36902440000000003,7.1,1.8583743016759775,0.09717004507564292,-9.882444886433724
2000-01-26,0.0,0.0,6.6,1.7259385474860331,0.0823342609115261,-11.48471898403147
2000-01-27,2.0,1.38225359,6.6,1.6321424581005584,0.2823117773462941,-12.736947822351256
2000-01-28,2.0,64.75439128,6.6,15.761916201117318,0.11027606643631173,34.10677547292688
2000-01-29,2.0,56.57102468500001,6.6,33.519393854748614,0.07152554054801574,38.01457076048588
2000-01-30,2.0,58.47281103,6.6,52.019974860335175,0.1281065741359393,43.37260627152031
2000-01-31,2.0,6.60608808,6.6,11.92200837988827,0.11876580807616165,23.817499993135968
2000-02-01,2.0,24.649716085,6.6,12.808055865921789,0.10386513740720428,24.89506775880345
2000-02-02,0.0,0.0,6.7,9.75690502793296,0.15221037430463547,20.86597929582029
2000-02-03,2.9,17.120847710000003,6.7,7.332837988826815,0.1782338655119416,15.496919291639236
2000-02-04,2.9,18.188715725,6.7,13.918273743016762,0.1007465888043305,25.693793617507144
2000-02-05,2.9,2.82604364,6.7,8.190553072625697,0.1471423952782182,17.820481816585087
2000-02-06,2.9,5.56130904,6.7,6.72913407821229,0.1937398079153157,14.4455079320258
2000-02-07,2.9,11.54828786,6.7,8.96249162011173,0.29915708709576383,19.50887832252388
2000-02-08,2.9,23.49876675,6.7,14.470064245810056,0.467637169230135,27.47120575128705
2000-02-09,5.0,1.794882355,7.1,7.603064245810055,0.45722812123077533,16.683028888473903
2000-02-10,5.0,24.980107324999995,7.1,12.931843575418991,0.3715283484626845,25.410179600683595
2000-02-11,5.0,3.221757215,7.1,7.767477653631285,0.31613507259535545,16.86719034959789
2000-02-12,5.0,25.256942395,7.1,15.281798882681564,0.45673397575624797,27.98547384461555
2000-02-13,0.0,0.0,7.1,7.714508379888269,0.37812349401775375,16.922854440065137
2000-02-14,5.0,25.216940484999995,7.1,9.470614525139665,0.14888108247135665,20.15725937619445
2000-02-15,5.0,14.19576707,7.1,9.016265363128491,0.29401121866316066,19.272942720813877
2000-02-16,5.3,1.738558055,7.2,7.3340949720670405,0.2467410330672157,16.08945793837543
2000-02-17,5.3,24.14734183,7.2,9.267737430167594,0.2965703278864645,20.919076861646285
2000-02-18,5.3,16.867160060000003,7.2,12.140094972067036,0.19531330056690785,24.02088798776153
2000-02-19,5.3,3.232746455,7.2,9.628944134078212,0.6272882653381723,20.524439444854387
2000-02-20,5.3,5.3767438,7.2,6.6174636871508365,0.6812245748313849,14.144374928542238
2000-02-21,5.3,6.40814156,7.2,7.293594972067039,0.4540683080456524,15.968617387467015
2000-02-22,5.3,2.0522187150000004,7.2,5.231740223463689,0.5077197070826871,10.178065403713424
2000-02-23,1.1,20.05309915,5.4,5.869835195530727,0.2307645897222293,11.768715238092613
2000-02-24,1.1,5.697840695,5.4,6.920044692737429,0.2951697273058451,15.561683454580574
2000-02-25,1.1,3.33005148,5.4,5.646695530726258,0.3966846542863459,11.600900850101983
2000-02-26,1.1,6.3590844949999985,5.4,4.967748603351956,0.5996401699214255,9.117893048132737
2000-02-27,1.1,55.110900305,5.4,31.333374301675967,0.12811964157320782,39.82073495711879
2000-02-28,1.1,18.52699926,5.4,16.49292737430168,0.31374890119943083,28.530607822558565
2000-02-29,1.1,28.524356670000003,5.4,27.246645251396647,0.31067136853902927,35.19875858070473
2000-03-01,2.1,2.895468615,5.3,10.883111731843577,0.5675186934779726,22.41697671626736
2000-03-02,2.1,51.778191495,5.3,25.407100558659224,0.1379780506579418,35.023211044748074
2000-03-03,2.1,25.169402915,5.3,34.985438547486034,0.4510574743372226,40.245783507727474
2000-03-04,2.1,0.065480715,5.3,8.952511173184359,0.5842548826936731,19.340029147744108
2000-03-05,2.1,1.1933254449999997,5.3,6.2158324022346365,0.5035543806069407,13.224401444658179
2000-03-06,2.1,9.729283395,5.3,5.469209497206704,0.25228217236770595,10.830678382390957
2000-03-07,2.1,41.417128335,5.3,21.53063966480447,0.12993068644886768,34.000375884109765
2000-03-08,2.3,14.70482921,6.5,17.74028212290503,0.11075499630270973,29.341383905699395
2000-03-09,2.3,9.014391945,6.5,9.719346368715083,0.6533167788866412,20.402842845173492
2000-03-10,2.3,3.025649745,6.5,7.678608938547487,0.5428291698577253,16.764251307596417
2000-03-11,2.3,0.065480715,6.5,5.862393854748603,0.7309477230508243,12.224726964323684
2000-03-12,2.3,0.060032085,6.5,4.773067039106143,0.963562804051304,8.598361472618866
2000-03-13,2.3,1.94227151,6.5,4.0169916201117335,0.770067610841379,5.468934971420351
2000-03-14,2.3,5.77198836,6.5,3.797622905027933,0.5223986550426151,4.388469075905993
2000-03-15,0.0,0.0,6.6,3.2293407821229057,0.8430927918325479,1.3706573076571211
2000-03-16,0.0,0.0,6.6,2.8547849162011163,0.42500441288252705,-1.0379997298964403
2000-03-17,0.0,0.0,6.6,2.5533100558659223,0.4807293596556754,-3.262342179610497
2000-03-18,0.0,0.0,6.6,2.3206173184357546,0.7653352253015682,-5.216988948643006
2000-03-19,5.467042753925399,0.060032085,6.6,2.1223156424581004,1.621560214433901,-7.055092544532968
2000-03-20,0.0,0.0,6.6,1.936734636871508,0.6800267053540788,-8.988250910229727
2000-03-21,0.0,0.0,6.6,1.8046759776536316,0.6032665874933578,-10.515911307971944
2000-03-22,0.0,0.0,6.5,1.679480446927374,1.4155520416155598,-12.074589740487975
2000-03-23,2.7,11.12994824,6.5,1.9597122905027933,0.20827347203468144,-8.725340826107148
2000-03-24,2.7,4.290442145,6.5,1.808648044692737,0.8644382491284097,-10.427514306028016
2000-03-25,2.7,2.73251795,6.5,1.6678910614525142,0.9950754783125412,-12.207446221095955
2000-03-26,2.7,15.217181725,6.5,2.72931284916201,0.5532625494172488,-1.0775226041110788
2000-03-27,2.7,0.9635567699999998,6.5,2.0673100558659216,0.7806828136327091,-7.346251584310252
2000-03-28,2.7,0.4345051149999999,6.5,1.7707877094972069,0.3307517388517157,-10.901423144890167
2000-03-29,2.7,0.3770759999999999,6.5,1.6615558659217882,0.3660286600907524,-12.338422425876624
2000-03-30,0.0,0.0,6.2,1.5830698324022348,1.2862069250446277,-13.376301643897705
2000-03-31,0.0,0.0,6.2,1.50440782122905,1.013830292486074,-14.53430294009366
2000-04-01,6.871878771317077,2.24581519,6.2,1.492944134078212,0.3228812228306877,-14.738108548923742
2000-04-02,1.5123995343332846,19.769362365,6.2,2.81772905027933,0.5544284103411931,-0.8061459385614148
2000-04-03,1.888461432440461,6.245763435,6.2,3.7435977653631287,0.09382085449435963,4.835914070382613
2000-04-04,4.587960109700281,4.92465267,6.2,2.5188435754189946,0.5644517016277668,-3.527508797911188
2000-04-05,4.1059825169436515,0.36902440000000003,6.2,2.384195530726257,1.1567440105179227,-4.695278877843351
2000-04-06,0.0,0.0,6.2,2.2012039106145256,1.808891973250299,-6.299170792321812
2000-04-07,0.0,0.0,6.2,2.032843575418994,1.8587545062416704,-7.975852014504193
2000-04-08,0.0,0.0,6.2,1.9138324022346365,1.9495213525688382,-9.271573782457287
2000-04-09,1.1974810606652297,0.633550225,6.2,1.8121173184357549,0.4920737745830485,-10.437560753639806
2000-04-10,0.0,0.0,6.2,1.7012765363128488,1.9859386052091976,-11.789322021602777
2000-04-11,1.7262967083254106,20.043088755,6.2,3.5337318435754193,0.1585525624521344,3.3375386909802343
2000-04-12,0.8,17.7521863,5.2,3.642058659217878,0.2124862160989464,3.762488494913113
2000-04-13,0.8,2.614839595,5.2,4.259212290502793,0.5344008780602888,6.6678086560869465
2000-04-14,0.0,0.0,5.2,3.4406648044692743,0.7204469396601507,2.680073173312238
2000-04-15,0.0,0.0,5.2,2.90463687150838,0.9263461867257762,-0.6472142297120353
2000-04-16,0.8,4.40790333,5.2,2.545089385474861,1.06100342444329,-3.4167442589908554
2000-04-17,0.8,24.094130625,5.2,5.770608938547487,0.04250505135606685,13.070460434468426
2000-04-18,0.8,6.445579435,5.2,8.231932960893856,0.9848177126299756,17.722725847555008
2000-04-19,2.2,3.1410455850000005,4.7,5.119164804469274,1.5153398420656223,9.981932057878721
2000-04-20,2.2,6.465570675,4.7,4.379027932960895,1.1088598639935774,7.02835842937844
2000-04-21,2.2,10.685326149999998,4.7,4.270499999999998,1.0413516568512524,6.3692910272433725
2000-04-22,2.2,3.95547235,4.7,4.932351955307262,1.1128493744488006,9.159459817733381
2000-04-23,2.2,3.780824725,4.7,3.963192737430168,0.9308541713053712,5.157752535425313
2000-04-24,2.2,16.722083035,4.7,5.435622905027932,1.3659696813997513,10.542185961089725
2000-04-25,2.2,15.089923995000005,4.7,10.175254189944132,0.9011166081163556,21.321390588735078
2000-04-26,0.5,7.749017014999999,6.4,7.613421787709497,0.8707398447920212,16.421267750989724
2000-04-27,0.5,0.19359648499999996,6.4,6.066980446927376,1.1149448382688902,12.928974200617445
2000-04-28,0.5,11.698017744999998,6.4,4.878226256983241,1.2170274771444038,8.651312420192738
2000-04-29,0.5,6.1565783650000006,6.4,7.247790502793298,1.2888738930954446,15.868310894221278
2000-04-30,0.5,0.068083685,6.4,4.719494413407821,2.806461554547961,8.464689402474056
2000-05-01,0.0,0.0,6.4,3.894662011173184,2.7070808707516174,4.908159970761099
2000-05-02,0.0,0.0,6.4,3.3332932960893853,2.3988741165908682,1.986607505856612
2000-05-03,0.0,0.0,6.5,2.917558659217877,1.1096836798687442,-0.605096259732223
2000-05-04,0.0,0.0,6.5,2.585463687150838,0.8088164917821419,-2.9986949735346684
2000-05-05,0.0,0.0,6.5,2.334846368715084,0.838385864722268,-5.106423436543702
2000-05-06,0.0,0.0,6.5,2.126589385474861,2.4164383935701736,-6.999215056733656
2000-05-07,0.0,0.0,6.5,1.9161955307262573,2.6221033539262417,-9.194221263855145
2000-05-08,0.0,0.0,6.5,1.7564581005586593,2.9020551757718698,-11.098470779231631
2000-05-09,1.027340723655191,0.060032085,6.5,1.6543659217877091,1.7934411491408424,-12.395470553590592
2000-05-10,0.0,0.0,6.4,1.5439776536312848,1.5345423359419017,-13.922462127244632
2000-05-11,0.0,0.0,6.4,1.4294916201117318,1.0324866442593224,-15.640401129891226
2000-05-12,0.0,0.0,6.4,1.3615139664804468,1.1461602845534868,-16.79896593816498
2000-05-13,0.0,0.0,6.4,1.300801675977654,1.2947347029006346,-17.79628416685303
2000-05-14,0.0,0.0,6.4,1.2032346368715088,3.3462066188428126,-19.613374095388505
2000-05-15,0.0,0.0,6.4,1.1408379888268159,2.5383335320527047,-20.870995980251926
2000-05-16,9.121497878219776,10.87062835,6.4,1.1788743016759775,0.7951565130841334,-20.33032343070914
2000-05-17,2.7,24.46516603,5.0,2.430854748603352,0.6464608398793374,-4.10983555806154
2000-05-18,2.7,17.003084725,5.0,5.175653631284917,0.6849656704557472,10.924172582819164
2000-05-19,2.7,8.70956319,5.0,3.863740223463688,1.0302107438022592,4.807274671190244
2000-05-20,2.7,10.219828915000004,5.0,3.256441340782123,0.8558811401626829,1.3070229381999
