hour_ended,P Cl mg/l,P water flux mm/day,Q Cl mg/l,Q water flux mm/day,ET0 mm/day,S mm,P Mg mg/l,Q Mg mg/l
5/12/1994,1.9,4,6.7,1.613715084,1.392309393,-12.98138381,0.09,0.8
5/13/1994,0,0,6.7,1.499731844,1.358766836,-14.56994377,0,0.8
5/14/1994,1.9,13,6.7,1.486131285,2.17598787,-15.29821111,0.09,0.8
5/15/1994,1.9,4.5,6.7,2.374013966,1.384511804,-3.843653635,0.09,0.8
5/16/1994,1.9,4.75,6.7,1.885273743,0.191865201,-9.633064134,0.09,0.8
5/17/1994,0,0,6.7,1.63651676,2.063710168,-12.59133645,0,0.8
5/18/1994,0,0,6.7,1.498122905,1.322415822,-14.60002209,0,0.79
5/19/1994,0,0,6.7,1.405206704,1.687793169,-16.03875215,0,0.79
5/20/1994,6.3,0.75,6.7,1.376019553,0.251353306,-16.59950583,0.22,0.79
5/21/1994,6.3,2.5,6.7,1.403899441,0.166508751,-16.12015699,0.22,0.79
5/22/1994,6.3,3,6.7,1.392712291,0.708402454,-16.29595638,0.22,0.79
5/23/1994,6.3,3,6.7,1.373681564,0.335217393,-16.60354506,0.22,0.79
5/24/1994,6.3,7,6.7,1.631363128,0.266316276,-12.78535672,0.22,0.79
5/25/1994,3.1,1.5,6.7,1.635863128,0.34260899,-12.5847795,0.1,0.78
5/26/1994,3.1,2.5,6.7,1.591793296,0.651051454,-13.29117136,0.1,0.78
5/27/1994,0,0,6.7,1.451589385,0.742199179,-15.28746687,0,0.78
5/28/1994,0,0,6.7,1.356888268,1.642545027,-16.84790039,0,0.78
5/29/1994,0,0,6.7,1.299293296,1.839365076,-17.86260895,0,0.78
5/30/1994,0,0,6.7,1.240692737,2.874336319,-18.88930486,0,0.78
5/31/1994,0,0,6.7,1.191695531,3.299855461,-19.88351666,0,0.78
6/1/1994,3.1,3,6.7,1.204416201,1.417305586,-19.65569595,0.1,0.78
6/2/1994,2.2,0.25,6.1,1.16627933,1.494822322,-20.37764791,0.12,0.72
6/3/1994,2.2,40.5,6.1,5.335315642,0.811401419,12.96278165,0.12,0.72
6/4/1994,2.2,9.75,6.1,6.085030726,0.837754524,14.02740771,0.12,0.72
6/5/1994,2.2,3,6.1,3.676977654,2.131255477,4.100308961,0.12,0.72
6/6/1994,2.2,15,6.1,5.872298883,1.54633167,12.34124848,0.12,0.72
6/7/1994,2.2,11.25,6.1,7.192910615,0.759820427,15.80253561,0.12,0.72
6/8/1994,0.862971186,1.25,6.7,5.00852514,2.034988208,9.602160241,0.12,0.77
6/9/1994,1.620945257,0.25,6.7,3.934558659,1.365129834,5.161371984,0.12,0.77
6/10/1994,0,0,6.7,3.317505587,0.965761665,1.896052328,0,0.77
6/11/1994,0,0,6.7,2.855287709,2.331796979,-1.003296738,0,0.77
6/12/1994,0,0,6.7,2.498832402,1.415948644,-3.683004737,0,0.77
6/13/1994,0,0,6.7,2.225463687,3.279183188,-6.055336172,0,0.77
6/14/1994,0,0,6.7,2.007527933,3.534318501,-8.207921228,0,0.77
6/15/1994,0,0,4.6,1.84198324,3.269474801,-10.06359113,0,0.5
6/16/1994,0,0,4.6,1.730740223,2.807234687,-11.43028086,0,0.5
6/17/1994,0,0,4.6,1.616631285,2.896002654,-12.90630162,0,0.5
6/18/1994,3.2,0.25,4.6,1.51277933,1.175952354,-14.38936451,0.12,0.5
6/19/1994,3.2,7.75,4.6,1.621256983,0.637286671,-12.90854146,0.12,0.5
6/20/1994,3.2,1,4.6,1.430421788,1.281500039,-15.59169005,0.12,0.5
6/21/1994,3.2,69.5,4.6,19.36249441,0.537924948,33.96394357,0.12,0.5
6/22/1994,0,0,6.9,6.694592179,2.15277491,15.12314534,0,0.74
6/23/1994,0,0,6.9,4.020636872,3.13136897,5.742889705,0,0.74
6/24/1994,2.2,1.25,6.9,3.079810056,1.695592018,0.511068811,0.1,0.74
6/25/1994,2.2,0.25,6.9,2.567689944,0.795123454,-3.0910987,0.1,0.74
6/26/1994,2.2,5.75,6.9,2.261765363,1.978371542,-5.808140108,0.1,0.74
6/27/1994,2.2,0.5,6.9,2.117513966,1.261190726,-7.015554137,0.1,0.74
6/28/1994,2.2,2,6.9,1.838740223,3.621472913,-10.07716272,0.1,0.74
6/29/1994,0,0,6.8,1.683175978,2.34942341,-11.98523288,0,0.72
6/30/1994,0,0,6.8,1.557150838,2.265646482,-13.71439137,0,0.72
7/1/1994,0,0,6.8,1.446259777,1.907476853,-15.39213064,0,0.72
7/2/1994,3.4,0.25,6.8,1.377276536,0.859050044,-16.52790805,0.14,0.72
7/3/1994,3.4,0.25,6.8,1.303391061,1.398989358,-17.7699726,0.14,0.72
7/4/1994,3.4,11.25,6.8,1.447617318,0.539659108,-15.47169755,0.14,0.72
7/5/1994,3.4,8.25,6.8,1.531910615,1.555733682,-14.03473388,0.14,0.72
7/6/1994,1.1,17.5,6.8,2.667645251,1.571357184,-1.077348989,0.04,0.76
7/7/1994,0,0,6.8,1.633826816,2.707777101,-12.43421032,0,0.76
7/8/1994,0,0,6.8,1.39872067,1.547712432,-16.1210095,0,0.76
7/9/1994,0,0,6.8,1.276541899,2.473540575,-18.19972601,0,0.76
7/10/1994,1.1,0.5,6.8,1.232648045,0.664512696,-19.11106243,0.04,0.76
7/11/1994,0,0,6.8,1.182368715,3.030640864,-20.02631783,0,0.76
7/12/1994,1.1,0.25,6.8,1.123994413,3.3889291,-21.25213046,0.04,0.76
7/13/1994,0.800298788,0.25,6.8,1.077837989,3.497447231,-22.19904544,0.55,0.8
7/14/1994,4.111753505,0.5,6.8,1.035578212,3.085239844,-23.23058668,0.55,0.8
7/15/1994,1.181826161,1.75,6.8,1.044326816,2.001542787,-22.99582956,0.55,0.8
7/16/1994,0,0,6.8,0.971446927,3.490608176,-24.71274758,0,0.8
7/17/1994,0,0,6.8,0.928759777,3.297365186,-25.85945193,0,0.8
7/18/1994,0,0,6.8,0.902840782,3.286432003,-26.56570763,0,0.8
7/19/1994,0,0,6.8,0.879511173,2.831032303,-27.20297558,0,0.8
7/20/1994,0,0,6.6,0.855879888,3.156225954,-27.89256776,0,0.81
7/21/1994,8.5,2,6.6,0.870611732,1.115758568,-27.49610713,0.08,0.81
7/22/1994,8.5,0.25,6.6,0.831167598,3.156101869,-28.58327084,0.08,0.81
7/23/1994,8.5,0.75,6.6,0.788656425,3.730386704,-29.97780462,0.08,0.81
7/24/1994,8.5,0.25,6.6,0.799139665,1.432418165,-29.61243668,0.08,0.81
7/25/1994,0,0,6.6,0.760851955,2.248729081,-30.83530368,0,0.81
7/26/1994,8.5,16.25,6.6,1.080402235,0.48439638,-22.05262113,0.08,0.81
7/27/1994,2.4,8.75,7,1.224854749,2.95876982,-18.50877867,0.05,0.84
7/28/1994,0,0,7,0.836798883,2.76161561,-28.34484056,0,0.84
7/29/1994,0,0,7,0.766860335,3.094995158,-30.60439726,0,0.84
7/30/1994,0,0,7,0.721910615,2.315170525,-32.22334906,0,0.84
7/31/1994,2.4,6,7,0.76424581,1.449643741,-30.77991381,0.05,0.84
8/1/1994,2.4,14.25,7,1.128494413,1.099060474,-19.59642905,0.05,0.84
8/2/1994,2.4,15,7,1.713469274,0.463634981,-9.877450395,0.05,0.84
8/3/1994,1.5,7.75,6.8,1.794494413,1.233936078,-9.641461216,0.04,0.76
8/4/1994,1.5,3.5,6.8,1.982287709,2.383161821,-7.961160643,0.04,0.76
8/5/1994,1.5,2,6.8,1.262162011,2.042144807,-18.329332,0.04,0.76
8/6/1994,0,0,6.8,1.082941341,1.733590846,-22.06652467,0,0.76
8/7/1994,1.5,1.25,6.8,1.007497207,1.782171739,-23.78533041,0.04,0.76
8/8/1994,0,0,6.8,0.924687151,1.707377548,-25.94291572,0,0.76
8/9/1994,0,0,6.8,0.884740223,1.909286047,-27.05463321,0,0.76
8/10/1994,2.3,10.25,6.7,1.017653631,0.170808329,-23.70401055,0.12,0.79
8/11/1994,2.3,0.25,6.7,0.952667598,1.476707994,-25.13991469,0.12,0.79
8/12/1994,0,0,6.7,0.876569832,1.270850592,-27.2558222,0,0.79
8/13/1994,0,0,6.7,0.827673184,2.48479184,-28.70082668,0,0.79
8/14/1994,0,0,6.7,0.80399162,2.11843402,-29.48614468,0,0.79
8/15/1994,0,0,6.7,0.779354749,2.780787465,-30.2245296,0,0.79
8/16/1994,2.3,4.25,6.7,0.767765363,1.587963732,-30.76010326,0.12,0.79
8/17/1994,3.6,22.75,6.4,1.94327095,0.651915961,-7.475603252,0.17,0.86
8/18/1994,3.6,8.5,6.4,1.327675978,0.913777876,-17.25801064,0.17,0.86
8/19/1994,3.6,0.25,6.4,1.211128492,1.737154545,-19.14153792,0.17,0.86
8/20/1994,3.6,1.25,6.4,1.040078212,0.901071503,-23.05757526,0.17,0.86
8/21/1994,3.6,1.5,6.4,0.981,2.012490769,-24.50311491,0.17,0.86
8/22/1994,3.6,1,6.4,0.935170391,2.399449786,-25.6731285,0.17,0.86
8/23/1994,3.6,8.75,6.4,1.045231844,1.635131126,-23.00686406,0.17,0.86
8/24/1994,3.3,24.5,6.3,2.423212291,0.947449199,-3.743457721,0.17,0.77
8/25/1994,3.3,3.5,6.3,2.564874302,2.006497523,-2.29755566,0.17,0.77
8/26/1994,3.3,12.75,6.3,2.208645251,1.277720036,-6.874472669,0.17,0.77
8/27/1994,3.3,8.5,6.3,2.929952514,1.641954866,0.02150042,0.17,0.77
8/28/1994,3.3,0.5,6.3,2.637351955,1.457471003,-2.417630776,0.17,0.77
8/29/1994,3.3,1,6.3,2.046117318,1.079317139,-7.791908857,0.17,0.77
8/30/1994,0,0,6.3,1.821217877,1.96992595,-10.27699758,0,0.77
8/31/1994,2.5,15.5,6.3,2.295377095,0.131818962,-5.439990362,0.09,0.74
9/1/1994,2.5,5.75,6.3,4.156114525,0.971728859,6.425827393,0.09,0.74
9/2/1994,0,0,6.3,2.514368715,2.652867236,-3.37064545,0,0.74
9/3/1994,2.5,9.75,6.3,2.544234637,0.529805975,-3.569329304,0.09,0.74
9/4/1994,2.5,12,6.3,3.825,0.732126078,5.216218754,0.09,0.74
9/5/1994,2.5,0.25,6.3,3.413463687,1.589902897,2.92551923,0.09,0.74
9/6/1994,2.5,16.5,6.3,4.858340782,0.681748432,9.395897013,0.09,0.74
9/7/1994,3.5,3.25,6.5,4.478581006,1.353451191,7.630817799,0.19,0.67
9/8/1994,3.5,14.5,6.5,4.561642458,0.867979909,7.247252397,0.19,0.67
9/9/1994,3.5,31.25,6.5,12.59979888,0.861662702,24.1639273,0.19,0.67
9/10/1994,3.5,6.5,6.5,10.33365922,0.769349577,22.05769379,0.19,0.67
9/11/1994,3.5,20.5,6.5,8.46452514,1.038293339,17.97688055,0.19,0.67
9/12/1994,3.5,34.5,6.5,23.02841061,0.518566214,32.61518159,0.19,0.67
9/13/1994,1.3,1,6.9,12.17717598,1.067913408,24.22579306,0.05,0.7
9/14/1994,1.3,29.5,6.9,16.10507263,0.141736246,28.19342198,0.05,0.7
9/15/1994,1.3,16.25,6.9,13.91090782,0.408234523,25.57018169,0.05,0.7
9/16/1994,1.3,0.5,6.9,10.67284358,1.386557268,22.3933767,0.05,0.7
9/17/1994,0,0,6.9,6.524924581,1.307131199,14.13820541,0,0.7
9/18/1994,1.3,1.75,6.9,4.829329609,0.637844529,8.849787713,0.05,0.7
9/19/1994,1.3,20.25,6.9,7.089083799,0.560287572,15.49889914,0.05,0.7
9/20/1994,1.3,8.25,6.9,6.080958101,0.893999506,12.62662069,0.05,0.7
9/21/1994,1.5,1.75,7.1,5.646821229,0.704966718,11.58460034,0.06,0.73
9/22/1994,0,0,7.1,4.516340782,0.662335863,7.616366242,0,0.73
9/23/1994,1.5,0.75,7.1,3.801519553,0.419111437,4.450705401,0.06,0.73
9/24/1994,1.5,8,7.1,3.406148045,0.760189212,2.21795619,0.06,0.73
9/25/1994,1.5,5.25,7.1,4.55852514,0.088425596,7.839355437,0.06,0.73
9/26/1994,1.5,0.5,7.1,3.440689944,0.866504735,2.58735925,0.06,0.73
9/27/1994,1.5,0.5,7.1,3.03903352,0.488735337,0.16740764,0.06,0.73
9/28/1994,1.2,1.25,6.8,2.786530726,0.544966742,-1.539606803,0.04,0.73
9/29/1994,0,0,6.8,2.494910615,0.571469043,-3.729490577,0,0.73
9/30/1994,1.2,1.75,6.8,2.323407821,0.343811307,-5.221030162,0.04,0.73
10/1/1994,1.2,6.5,6.8,2.331578212,0.471856251,-5.243942145,0.04,0.73
10/2/1994,1.2,30.25,6.8,8.244553073,0.296869629,18.47686664,0.04,0.73
10/3/1994,1.2,3.75,6.8,5.922276536,0.426851138,12.59587774,0.04,0.73
10/4/1994,0,0,6.8,4.274472067,0.927357477,6.698279841,0,0.73
10/5/1994,7.911264686,0.25,6.7,3.496977654,0.823638014,2.885464579,0.11,0.81
10/6/1994,0,0,6.7,3.091324022,0.816679665,0.515188806,0,0.81
10/7/1994,0,0,6.7,2.747664804,0.539797073,-1.794682606,0,0.81
10/8/1994,12.45780577,0.25,6.7,2.502879888,0.489652727,-3.690045599,0.11,0.81
10/9/1994,0,0,6.7,2.285648045,0.959193069,-5.523381926,0,0.81
10/10/1994,0,0,6.7,2.104818436,1.322149831,-7.247715467,0,0.81
10/11/1994,5.152087964,0.5,6.7,1.980251397,0.453873448,-8.542578539,0.11,0.81
10/12/1994,0,0,6.6,1.853597765,1.215200562,-9.939555343,0,0.85
10/13/1994,0,0,6.6,1.740997207,1.264390558,-11.30146138,0,0.85
10/14/1994,0,0,6.6,1.646547486,1.31926609,-12.52581749,0,0.85
10/15/1994,0,0,6.6,1.563134078,1.291950829,-13.67496513,0,0.85
10/16/1994,4.176290529,0.25,6.6,1.521377095,0.125007358,-14.29302401,0.11,0.85
10/17/1994,0,0,6.6,1.442564246,0.473062988,-15.4535442,0,0.85
10/18/1994,0,0,6.6,1.390851955,0.613170986,-16.327566,0,0.85
10/19/1994,1.5,10,5.9,1.644913408,0.066405195,-12.3557633,0.11,0.81
10/20/1994,1.5,0.25,5.9,1.484597765,0.396569677,-14.68738524,0.11,0.81
10/21/1994,1.5,17,5.9,2.306162011,0.249150019,-5.216454391,0.11,0.81
10/22/1994,1.5,37.75,5.9,9.700667598,0.161217885,24.16678209,0.11,0.81
10/23/1994,1.5,8.75,5.9,10.06282961,0.527924266,22.85976814,0.11,0.81
10/24/1994,1.5,16.5,5.9,6.962681564,0.414854903,14.42616,0.11,0.81
10/25/1994,1.5,24,5.9,11.45297765,0.362330328,22.53161691,0.11,0.81
10/26/1994,3,38.75,6.3,27.25159777,0.256117981,34.33787953,0.19,0.67
10/27/1994,3,12.5,6.3,18.21836313,0.30450827,30.03253051,0.19,0.67
10/28/1994,3,5.5,6.3,10.40367318,0.542451875,21.6811958,0.19,0.67
10/29/1994,3,44,6.3,16.55301117,0.327988521,29.5844871,0.19,0.67
10/30/1994,3,36,6.3,36.22630726,0.328719413,38.89106696,0.19,0.67
10/31/1994,3,27.25,6.3,26.40436592,0.327433709,34.57110125,0.19,0.67
11/1/1994,3,0.5,6.3,12.20332123,0.486370304,24.31229455,0.19,0.67
11/2/1994,2,1.5,6.5,7.214656425,0.227593705,15.78062918,0.14,0.76
11/3/1994,2,13.25,6.5,6.813150838,0.090134352,14.63252709,0.14,0.76
11/4/1994,0,0,6.5,5.879941341,0.390366749,12.46383843,0,0.76
11/5/1994,0,0,6.5,4.561969274,0.30360378,7.807467873,0,0.76
11/6/1994,0,0,6.5,3.761346369,0.492622388,4.280013742,0,0.76
11/7/1994,2,4.5,6.5,3.351368715,0.068289069,1.993569861,0.14,0.76
11/8/1994,2,15.75,6.5,3.934357542,0.079949037,4.555564741,0.14,0.76
11/9/1994,0.7,7.25,6,6.974421788,0.209003626,15.5546398,0.02,0.66
11/10/1994,0.7,1.25,6,4.811907821,0.079344342,8.752962251,0.02,0.66
11/11/1994,0.7,3.5,6,4.072726257,0.076604763,5.620048764,0.02,0.66
11/12/1994,0.7,17.25,6,8.853108939,0.081019609,19.29051847,0.02,0.66
11/13/1994,0.7,54.5,6,26.25807821,0.130083174,37.102236,0.02,0.66
11/14/1994,0.7,20.25,6,31.01472905,0.333116063,37.74470937,0.02,0.66
11/15/1994,0.7,6.25,6,9.626681564,0.349520927,20.40535204,0.02,0.66
11/16/1994,1.5,13.75,5.9,8.335106145,0.248602239,17.95906041,0.11,0.68
11/17/1994,1.5,3.5,5.9,6.95850838,0.268278496,15.13997706,0.11,0.68
11/18/1994,1.5,14.5,5.9,7.276625698,0.273709456,15.48625803,0.11,0.68
11/19/1994,1.5,17.5,5.9,10.97969832,0.138622036,21.98246594,0.11,0.68
11/20/1994,1.5,38.5,5.9,31.92956145,0.161250802,37.82704363,0.11,0.68
11/21/1994,0,0,5.9,10.35819553,0.291372439,21.77059886,0,0.68
11/22/1994,1.892066738,1.25,6.1,6.630988827,0.201067719,14.36238365,0.3,0.73
11/23/1994,3.213577094,0.75,6.1,5.029818436,0.267370302,9.568147856,0.3,0.73
11/24/1994,1.39123088,2,6.1,4.12722905,0.099211128,5.984771064,0.3,0.73
11/25/1994,1.649386183,2.5,6.1,3.468594972,0.107513569,2.713672021,0.3,0.73
11/26/1994,1.885914469,1,6.1,3.158296089,0.127280816,0.887644634,0.3,0.73
11/27/1994,2.930786118,0.5,6.1,2.883041899,0.022779827,-0.851330027,0.3,0.73
11/28/1994,2.551393546,0.25,6.1,2.556829609,0.140149166,-3.239788497,0.3,0.73
11/29/1994,0,0,6.1,2.322678771,0.070042481,-5.197919039,0,0.73
11/30/1994,0,0,5.9,2.136192737,0.050278537,-6.92789276,0,0.68
12/1/1994,4.9,0.25,5.9,1.987416201,0.050933011,-8.466285351,0.23,0.68
12/2/1994,0,0,5.9,1.856287709,0.115082499,-9.908342266,0,0.68
12/3/1994,4.9,17.5,5.9,3.364541899,0.187173154,2.681494776,0.23,0.68
12/4/1994,4.9,38.75,5.9,16.3351257,0.209548865,29.06257949,0.23,0.68
12/5/1994,4.9,13.5,5.9,10.44439944,0.193730614,21.61030916,0.23,0.68
12/6/1994,4.9,15,5.9,8.248374302,0.302274061,16.39687551,0.23,0.68
12/7/1994,8,10,6.9,10.88175419,0.220983397,23.34956832,0.53,0.71
12/8/1994,8,19.5,6.9,16.21347486,0.227216823,28.55078538,0.53,0.71
12/9/1994,0,0,6.9,7.623125698,0.165295512,16.72015068,0,0.71
12/10/1994,8,12.25,6.9,6.568089385,0.150514986,13.93415143,0.53,0.71
12/11/1994,8,11.75,6.9,6.692027933,0.150978583,14.1960467,0.53,0.71
12/12/1994,8,7.75,6.9,7.185519553,0.120272253,15.41007334,0.53,0.71
12/13/1994,8,26.25,6.9,16.13677374,0.106508785,29.70601201,0.53,0.71
12/14/1994,0,0,6.8,9.773094972,0.070729635,20.84920824,0,0.79
12/15/1994,4.4,8.5,6.8,6.711460894,0.140257231,14.34442828,0.31,0.79
12/16/1994,4.4,1.75,6.8,6.046969274,0.147202093,12.86753516,0.31,0.79
12/17/1994,4.4,31.25,6.8,9.956865922,0.187630668,22.07234535,0.31,0.79
12/18/1994,4.4,13.25,6.8,15.40146369,0.14219191,28.19279178,0.31,0.79
12/19/1994,4.4,7.75,6.8,9.18972905,0.170077987,19.54189573,0.31,0.79
12/20/1994,4.4,9.75,6.8,7.88548324,0.045402888,16.93195931,0.31,0.79
12/21/1994,0,0,6.5,6.521002793,0.003003307,14.07185904,0,0.73
12/22/1994,8.8,0.25,6.5,5.04223743,0.101767525,9.591076808,0.56,0.73
12/23/1994,0,0,6.5,4.085798883,0.184553365,5.830470579,0,0.73
12/24/1994,8.8,14,6.5,4.258357542,0.158128598,6.159026802,0.56,0.73
12/25/1994,8.8,14,6.5,7.737536313,0.107204213,16.71073988,0.56,0.73
12/26/1994,8.8,71.5,6.5,33.31299721,0.119106365,39.79218287,0.56,0.73
12/27/1994,8.8,126.5,6.5,96.2892905,0.208200703,48.58026,0.56,0.73
12/28/1994,8.8,75.25,6.5,74.65459777,0.196807249,46.30910512,0.56,0.73
12/29/1994,8.8,11.25,6.5,17.7674581,0.254044743,29.87615701,0.56,0.73
12/30/1994,8.8,31.5,6.5,27.2923743,0.240085905,35.1367138,0.56,0.73
12/31/1994,8.8,4.5,6.5,11.1252067,0.093753846,22.70802272,0.56,0.73
1/1/1995,8.8,1.5,6.5,7.007656425,0.042856586,15.34468771,0.56,0.73
1/2/1995,0,0,6.5,4.879734637,0,9.065150715,0,0.73
1/3/1995,0,0,6.5,3.916407821,0,5.025652983,0,0.73
1/4/1995,4,16.5,7.5,4.10251676,0.122689871,5.449898189,0.29,0.77
1/5/1995,4,25,7.5,14.8442933,0.186844581,27.07741875,0.29,0.77
1/6/1995,4,3.5,7.5,7.953360335,0.053628383,17.44343194,0.29,0.77
1/7/1995,4,9.75,7.5,6.625256983,0.176385222,14.06156069,0.29,0.77
1/8/1995,4,16.5,7.5,12.10507542,0.188713417,23.97395258,0.29,0.77
1/9/1995,4,14.25,7.5,7.668905028,0.181155976,16.38332976,0.29,0.77
1/10/1995,4,73.75,7.5,41.15378212,0.192980807,42.33221545,0.29,0.77
1/11/1995,0,0,6.9,17.83493296,0.106440228,31.07869668,0,0.74
1/12/1995,1.4,0.25,6.9,7.876835196,0.110182243,17.26183531,0.1,0.74
1/13/1995,1.4,20.5,6.9,8.446927374,0.186033867,17.92310339,0.1,0.74
1/14/1995,1.4,20.5,6.9,13.3243743,0.177982816,25.28476602,0.1,0.74
1/15/1995,1.4,9,6.9,13.27386872,0.228140236,25.17599327,0.1,0.74
1/16/1995,1.4,6.5,6.9,8.544092179,0.366997476,18.34448078,0.1,0.74
1/17/1995,1.4,21.25,6.9,12.32303631,0.090536258,24.91081445,0.1,0.74
1/18/1995,15,0.25,8.7,8.661318436,0.027126602,18.83935848,1.05,0.85
1/19/1995,15,15.75,8.7,8.406553073,0.054778241,18.06657765,1.05,0.85
1/20/1995,15,5,8.7,7.796111732,0.181094669,16.89083747,1.05,0.85
1/21/1995,15,29.25,8.7,14.51353073,0.285678577,27.47331179,1.05,0.85
1/22/1995,15,6.25,8.7,9.460860335,0.229918553,20.13918756,1.05,0.85
1/23/1995,15,6.25,8.7,8.150053073,0.338095373,17.30763219,1.05,0.85
1/24/1995,15,4.5,8.7,7.982120112,0.214954996,17.33713651,1.05,0.85
1/25/1995,3.2,50,7.3,26.56546089,0.055384835,38.37073835,0.23,0.63
1/26/1995,3.2,2.25,7.3,17.14442179,0,30.9056886,0.23,0.63
1/27/1995,3.2,32.5,7.3,35.87847486,0.072279329,41.67059603,0.23,0.63
1/28/1995,3.2,36.25,7.3,28.80251397,0.298086056,35.99543998,0.23,0.63
1/29/1995,3.2,5.75,7.3,17.40698045,0.240990651,29.89699406,0.23,0.63
1/30/1995,3.2,4.5,7.3,8.910351955,0.271559882,19.10981434,0.23,0.63
1/31/1995,3.2,50.25,7.3,25.01185475,0.152622058,35.91634714,0.23,0.63
2/1/1995,1.5,6,6.7,18.47551676,0.144228371,31.46859648,0.13,0.75
2/2/1995,1.5,0.25,6.7,9.046634078,0.455830586,19.43271254,0.13,0.75
2/3/1995,1.5,6.5,6.7,7.326326816,0.28283562,15.87180538,0.13,0.75
2/4/1995,1.5,0.25,6.7,5.564840782,0.165326208,11.30229288,0.13,0.75
2/5/1995,1.5,12.25,6.7,5.375011173,0.171960011,10.29848668,0.13,0.75
2/6/1995,1.5,3.25,6.7,5.811863128,0.347510374,12.2546279,0.13,0.75
2/7/1995,1.5,3.75,6.7,4.658203911,0.219298466,8.044015062,0.13,0.75
2/8/1995,1.9,4.75,6.4,4.593444134,0.093033262,7.838000461,0.14,0.64
2/9/1995,1.9,3,6.4,4.195055866,0.035602487,6.022613905,0.14,0.64
2/10/1995,1.9,7,6.4,5.30698324,0.076939512,10.36414762,0.14,0.64
2/11/1995,1.9,42.5,6.4,25.23104749,0.178474858,37.22107579,0.14,0.64
2/12/1995,1.9,34.5,6.4,21.20618715,0.464509964,32.18163296,0.14,0.64
2/13/1995,1.9,24.75,6.4,33.98467877,0.289525121,38.71099505,0.14,0.64
2/14/1995,1.9,13.75,6.4,13.61599441,0.396585721,25.33806111,0.14,0.64
2/15/1995,8.3,14.5,7.7,11.46874022,0.398367777,22.85848742,0.54,0.63
2/16/1995,8.3,23.5,7.7,14.10294972,0.38130373,26.56174693,0.54,0.63
2/17/1995,8.3,9.75,7.7,12.03481006,0.453690643,23.68712521,0.54,0.63
2/18/1995,8.3,35.75,7.7,21.48387989,0.346983294,33.74406685,0.54,0.63
2/19/1995,8.3,20.5,7.7,25.17058659,0.284892717,34.97677024,0.54,0.63
2/20/1995,8.3,22.75,7.7,16.13835754,0.291327929,27.50781012,0.54,0.63
2/21/1995,8.3,11.25,7.7,16.05139944,0.412645576,28.34591603,0.54,0.63
2/22/1995,6.4,17.25,7.1,14.05279609,0.220726097,25.87223398,0.42,0.7
2/23/1995,6.4,14.25,7.1,11.65768994,0.228376372,23.03304797,0.42,0.7
2/24/1995,6.4,13.75,7.1,10.55601955,0.220055991,21.1655638,0.42,0.7
2/25/1995,6.4,2.5,7.1,11.17329888,0.357506163,22.89529812,0.42,0.7
2/26/1995,6.4,0.5,7.1,7.335703911,0.463689203,15.97225187,0.42,0.7
2/27/1995,6.4,9.75,7.1,7.427891061,0.276734781,16.02201066,0.42,0.7
2/28/1995,6.4,9,7.1,6.42524581,0.223649311,13.48114218,0.42,0.7
3/1/1995,6.8,29.75,7.9,17.93478771,0.354077673,29.48788888,0.34,0.52
3/2/1995,6.8,4.75,7.9,8.606463687,0.036294874,18.60114645,0.34,0.52
3/3/1995,6.8,6.5,7.9,6.25502514,0.059886579,13.33816034,0.34,0.52
3/4/1995,6.8,3.75,7.9,4.995050279,0.065445321,9.309116289,0.34,0.52
3/5/1995,6.8,12,7.9,7.943731844,0.255481173,17.16437905,0.34,0.52
3/6/1995,6.8,5.5,7.9,5.921773743,0.11937849,12.44093898,0.34,0.52
3/7/1995,6.8,5.5,7.9,4.932603352,0.040931477,9.153531381,0.34,0.52
3/8/1995,8.2,4.5,7.3,4.516391061,0.16774317,7.501559071,0.23,0.47
3/9/1995,8.2,1.75,7.3,4.496731844,0.147982048,7.118012001,0.23,0.47
3/10/1995,0,0,7.3,11.00559218,0.573183647,22.1700944,0,0.47
3/11/1995,8.2,2.5,7.3,15.12409777,0.222356927,26.86065306,0.23,0.47
3/12/1995,8.2,0.5,7.3,8.597689944,0.929958758,18.61613911,0.23,0.47
3/13/1995,8.2,9.25,7.3,6.344949721,1.225960174,13.53279702,0.23,0.47
3/14/1995,8.2,28,7.3,6.005212291,0.341443452,12.47617805,0.23,0.47
3/15/1995,10.8,4.25,7.2,5.002617318,0.342435625,9.447107736,0.68,0.75
3/16/1995,10.8,29,7.2,5.067276536,0.465310608,8.222827167,0.68,0.75
3/17/1995,10.8,40.25,7.2,8.89725419,0.567439187,19.80906526,0.68,0.75
3/18/1995,10.8,21,7.2,5.516698324,0.69892312,11.0542936,0.68,0.75
3/19/1995,10.8,6.75,7.2,5.201572626,0.750820439,10.07262808,0.68,0.75
3/20/1995,10.8,4,7.2,4.443888268,0.2502449,7.260552738,0.68,0.75
3/21/1995,10.8,0.5,7.2,3.895918994,0.521192374,4.897429109,0.68,0.75
3/22/1995,0,0,7.1,3.385432961,1.308297914,2.253582177,0,0.71
3/23/1995,2,0.25,7.1,3.042226257,2.190236028,0.144548733,0.14,0.71
3/24/1995,2,2.25,7.1,2.992298883,1.039985095,-0.219461632,0.14,0.71
3/25/1995,2,7.25,7.1,3.088986034,0.627549702,0.459307802,0.14,0.71
3/26/1995,2,28.25,7.1,4.88252514,0.290047977,9.324096062,0.14,0.71
3/27/1995,2,6.25,7.1,9.539924581,0.960007357,23.48282045,0.14,0.71
